Year,SA3_CODE21,SA3_NAME21,Age Group,% DTP,% Polio,% HIB,% HEP,% MMR,% Pneumo,% MenC,% Varicella,% Fully
2021,31001,Forest Lake - Oxley,5 Year olds,95.19313305,94.7639485,0,0,0,0,0,0,94.59227468
2021,31002,Ipswich Hinterland,5 Year olds,95.37648613,95.24438573,0,0,0,0,0,0,95.24438573
2021,31003,Ipswich Inner,5 Year olds,96.12220917,96.06345476,0,0,0,0,0,0,96.00470035
2021,31004,Springfield - Redbank,5 Year olds,94.21768707,94.21768707,0,0,0,0,0,0,94.07191448
2021,31101,Beaudesert,5 Year olds,94.79768786,94.79768786,0,0,0,0,0,0,94.79768786
2021,31102,Beenleigh,5 Year olds,91.7888563,91.93548387,0,0,0,0,0,0,91.7888563
2021,31103,Browns Plains,5 Year olds,94.01041667,93.81510417,0,0,0,0,0,0,93.75
2021,31104,Jimboomba,5 Year olds,95.28023599,94.98525074,0,0,0,0,0,0,94.98525074
2021,31105,Loganlea - Carbrook,5 Year olds,93.35410177,93.45794393,0,0,0,0,0,0,93.25025961
2021,31106,Springwood - Kingston,5 Year olds,93.21128909,93.13501144,0,0,0,0,0,0,93.05873379
2021,31201,Bowen Basin - North,5 Year olds,93.12977099,92.55725191,0,0,0,0,0,0,92.55725191
2021,31202,Mackay,5 Year olds,96.48809524,96.25,0,0,0,0,0,0,96.25
2021,31203,Whitsunday,5 Year olds,95.23809524,95.23809524,0,0,0,0,0,0,95.23809524
2021,31301,Bribie - Beachmere,5 Year olds,95.81749049,95.81749049,0,0,0,0,0,0,95.81749049
2021,31302,Caboolture,5 Year olds,95.78096948,95.78096948,0,0,0,0,0,0,95.78096948
2021,31303,Caboolture Hinterland,5 Year olds,93.75,93.125,0,0,0,0,0,0,93.125
2021,31304,Narangba - Burpengary,5 Year olds,95.11434511,95.11434511,0,0,0,0,0,0,95.11434511
2021,31305,Redcliffe,5 Year olds,94.49541284,94.49541284,0,0,0,0,0,0,94.34250765
2021,31401,The Hills District,5 Year olds,96.15076183,96.15076183,0,0,0,0,0,0,96.15076183
2021,31402,North Lakes,5 Year olds,95.93975115,96.00523903,0,0,0,0,0,0,95.87426326
2021,31403,Strathpine,5 Year olds,95.57522124,95.75221239,0,0,0,0,0,0,95.57522124
2021,31501,Far North,5 Year olds,95.05208333,95.05208333,0,0,0,0,0,0,95.05208333
2021,31502,Outback - North,5 Year olds,93.32023576,93.1237721,0,0,0,0,0,0,92.92730845
2021,31503,Outback - South,5 Year olds,97.6076555,97.6076555,0,0,0,0,0,0,97.6076555
2021,31601,Buderim,5 Year olds,93.61702128,93.4751773,0,0,0,0,0,0,93.4751773
2021,31602,Caloundra,5 Year olds,95.16728625,95.16728625,0,0,0,0,0,0,95.07434944
2021,31603,Maroochy,5 Year olds,91.07438017,90.90909091,0,0,0,0,0,0,90.90909091
2021,31605,Noosa,5 Year olds,87.2651357,87.2651357,0,0,0,0,0,0,87.2651357
2021,31606,Sunshine Coast Hinterland,5 Year olds,87.73291925,87.73291925,0,0,0,0,0,0,87.57763975
2021,31701,Toowoomba,5 Year olds,95.91133005,95.66502463,0,0,0,0,0,0,95.56650246
2021,31801,Charters Towers - Ayr - Ingham,5 Year olds,95.80573951,95.80573951,0,0,0,0,0,0,95.80573951
2021,31802,Townsville,5 Year olds,97.05882353,97.09702063,0,0,0,0,0,0,96.94423224
2021,31901,Bundaberg,5 Year olds,96.68341709,96.68341709,0,0,0,0,0,0,96.58291457
2021,31902,Burnett,5 Year olds,92.97297297,93.15315315,0,0,0,0,0,0,92.97297297
2021,31903,Gympie - Cooloola,5 Year olds,93.15960912,92.83387622,0,0,0,0,0,0,92.83387622
2021,31904,Hervey Bay,5 Year olds,96.60194175,96.44012945,0,0,0,0,0,0,96.44012945
2021,31905,Maryborough,5 Year olds,94.78672986,94.54976303,0,0,0,0,0,0,94.54976303
2020,30101,Capalaba,1 Year olds,96.48910412,96.36803874,96.48910412,96.36803874,0,97.57869249,0,0,96.36803874
2020,30102,Cleveland - Stradbroke,1 Year olds,96.01366743,96.01366743,95.78587699,95.89977221,0,97.15261959,0,0,95.55808656
2020,30103,Wynnum - Manly,1 Year olds,95.6284153,95.6284153,95.6284153,95.6284153,0,96.06557377,0,0,95.40983607
2020,30201,Bald Hills - Everton Park,1 Year olds,96.53284672,96.53284672,96.16788321,96.53284672,0,97.26277372,0,0,95.98540146
2020,30202,Chermside,1 Year olds,98.23788546,98.23788546,98.23788546,98.23788546,0,98.78854626,0,0,98.23788546
2020,30203,Nundah,1 Year olds,96.45522388,96.45522388,96.45522388,96.08208955,0,97.3880597,0,0,96.08208955
2020,30204,Sandgate,1 Year olds,96.55172414,96.68435013,96.41909814,96.55172414,0,97.08222812,0,0,95.62334218
2020,30301,Carindale,1 Year olds,97.12121212,97.12121212,97.12121212,97.27272727,0,97.72727273,0,0,97.12121212
2020,30302,Holland Park - Yeronga,1 Year olds,96.19631902,96.07361963,96.07361963,96.19631902,0,96.80981595,0,0,95.82822086
2020,30303,Mt Gravatt,1 Year olds,96.81818182,96.81818182,96.36363636,96.81818182,0,97.27272727,0,0,96.13636364
2020,30304,Nathan,1 Year olds,97.28601253,97.28601253,97.28601253,96.86847599,0,98.32985386,0,0,96.65970772
2020,30305,Rocklea - Acacia Ridge,1 Year olds,96.78456592,96.78456592,96.1414791,96.46302251,0,97.3204716,0,0,95.92711683
2020,30306,Sunnybank,1 Year olds,95.93495935,95.93495935,95.12195122,95.6097561,0,96.58536585,0,0,94.79674797
2020,30401,Centenary,1 Year olds,96.96048632,96.96048632,96.96048632,96.96048632,0,97.87234043,0,0,96.96048632
2020,30402,Kenmore - Brookfield - Moggill,1 Year olds,94.59459459,94.59459459,94.84029484,94.34889435,0,95.08599509,0,0,94.34889435
2020,30403,Sherwood - Indooroopilly,1 Year olds,98.07228916,98.07228916,97.34939759,97.8313253,0,98.31325301,0,0,96.62650602
2020,30404,The Gap - Enoggera,1 Year olds,97.05882353,96.90402477,96.90402477,96.74922601,0,97.9876161,0,0,96.59442724
2020,30501,Brisbane Inner,1 Year olds,96.43527205,96.24765478,96.62288931,96.06003752,0,97.18574109,0,0,96.06003752
2020,30502,Brisbane Inner - East,1 Year olds,97.03153989,97.03153989,97.03153989,96.84601113,0,97.95918367,0,0,96.84601113
2020,30503,Brisbane Inner - North,1 Year olds,96.52466368,96.52466368,96.41255605,96.30044843,0,97.42152466,0,0,96.07623318
2020,30504,Brisbane Inner - West,1 Year olds,96.58536585,96.42276423,96.42276423,96.42276423,0,97.23577236,0,0,96.09756098
2020,30601,Cairns - North,1 Year olds,94.38016529,94.21487603,94.38016529,94.54545455,0,95.8677686,0,0,94.21487603
2020,30602,Cairns - South,1 Year olds,94.73282443,94.73282443,94.73282443,94.73282443,0,97.09923664,0,0,94.50381679
2020,30603,Innisfail - Cassowary Coast,1 Year olds,93.95348837,93.95348837,93.95348837,94.18604651,0,96.27906977,0,0,93.95348837
2020,30604,Port Douglas - Daintree,1 Year olds,91.81818182,92.72727273,92.72727273,92.72727273,0,93.63636364,0,0,90.90909091
2020,30605,Tablelands (East) - Kuranda,1 Year olds,90.30023095,90.30023095,90.30023095,90.53117783,0,92.147806,0,0,90.30023095
2020,30701,Darling Downs (West) - Maranoa,1 Year olds,95.72368421,95.72368421,95.72368421,96.05263158,0,97.20394737,0,0,95.72368421
2020,30702,Darling Downs - East,1 Year olds,94.5553539,94.5553539,94.5553539,94.5553539,0,95.82577132,0,0,94.5553539
2020,30703,Granite Belt,1 Year olds,94.64285714,94.64285714,94.64285714,94.64285714,0,95.91836735,0,0,94.64285714
2020,30801,Central Highlands (Qld),1 Year olds,93.53448276,93.53448276,93.53448276,93.10344828,0,95.04310345,0,0,92.88793103
2020,30803,Rockhampton,1 Year olds,96.172927,96.172927,96.10205528,96.31467045,0,97.59036145,0,0,95.81856839
2020,30901,Broadbeach - Burleigh,1 Year olds,91.47286822,91.47286822,91.31782946,91.47286822,0,93.17829457,0,0,91.31782946
2020,30902,Coolangatta,1 Year olds,91.06317411,91.06317411,90.90909091,90.90909091,0,92.91217257,0,0,90.6009245
2020,30903,Gold Coast - North,1 Year olds,92.85714286,92.85714286,92.85714286,92.85714286,0,95.12987013,0,0,92.85714286
2020,30904,Gold Coast Hinterland,1 Year olds,85.62874251,85.62874251,85.62874251,85.62874251,0,88.62275449,0,0,85.62874251
2020,30905,Mudgeeraba - Tallebudgera,1 Year olds,91.17647059,90.93137255,90.93137255,90.93137255,0,91.66666667,0,0,90.68627451
2020,30906,Nerang,1 Year olds,93.62745098,93.62745098,93.62745098,93.62745098,0,94.48529412,0,0,93.62745098
2020,30907,Ormeau - Oxenford,1 Year olds,93.98954704,93.98954704,93.94599303,93.90243902,0,95.25261324,0,0,93.771777
2020,30908,Robina,1 Year olds,93.06930693,93.06930693,93.06930693,93.06930693,0,94.25742574,0,0,92.87128713
2020,30909,Southport,1 Year olds,93.65942029,93.47826087,93.29710145,93.65942029,0,94.74637681,0,0,92.93478261
2020,30910,Surfers Paradise,1 Year olds,90.38461538,89.74358974,90.06410256,89.1025641,0,90.38461538,0,0,87.82051282
2020,31001,Forest Lake - Oxley,1 Year olds,94.50084602,94.50084602,94.33164129,94.41624365,0,96.44670051,0,0,94.16243655
2020,31002,Ipswich Hinterland,1 Year olds,95.17730496,95.17730496,95.17730496,95.17730496,0,97.0212766,0,0,95.03546099
2020,31003,Ipswich Inner,1 Year olds,95.53679131,95.53679131,95.53679131,95.47647768,0,96.86369119,0,0,95.35585042
2020,31004,Springfield - Redbank,1 Year olds,95.29220779,95.29220779,95.02164502,95.12987013,0,96.91558442,0,0,94.80519481
2020,31101,Beaudesert,1 Year olds,91.7721519,91.7721519,91.7721519,92.40506329,0,93.03797468,0,0,90.50632911
2020,31102,Beenleigh,1 Year olds,93.02694136,93.02694136,93.02694136,92.86846276,0,94.92868463,0,0,92.55150555
2020,31103,Browns Plains,1 Year olds,94.70790378,94.70790378,94.70790378,94.50171821,0,96.90721649,0,0,94.50171821
2020,31104,Jimboomba,1 Year olds,93.44978166,93.44978166,93.34061135,93.55895197,0,95.19650655,0,0,93.23144105
2020,31105,Loganlea - Carbrook,1 Year olds,94.69525959,94.69525959,94.69525959,94.69525959,0,96.95259594,0,0,94.69525959
2020,31106,Springwood - Kingston,1 Year olds,93.68334701,93.84741591,93.43724364,93.60131255,0,94.91386382,0,0,92.86300246
2020,31201,Bowen Basin - North,1 Year olds,95.30612245,95.30612245,95.30612245,95.30612245,0,95.91836735,0,0,95.10204082
2020,31202,Mackay,1 Year olds,96.66230366,96.66230366,96.59685864,96.66230366,0,97.64397906,0,0,96.59685864
2020,31203,Whitsunday,1 Year olds,95.6937799,95.6937799,95.6937799,95.215311,0,95.215311,0,0,95.215311
2020,31301,Bribie - Beachmere,1 Year olds,97.1563981,97.1563981,97.1563981,97.1563981,0,97.1563981,0,0,97.1563981
2020,31302,Caboolture,1 Year olds,94.69496021,94.69496021,94.60654288,95.13704686,0,96.90539346,0,0,94.51812555
2020,31303,Caboolture Hinterland,1 Year olds,91.52542373,91.52542373,91.52542373,90.6779661,0,91.52542373,0,0,90.6779661
2020,31304,Narangba - Burpengary,1 Year olds,94.44444444,94.44444444,94.44444444,94.44444444,0,95.94907407,0,0,94.44444444
2020,31305,Redcliffe,1 Year olds,92.62589928,92.62589928,92.62589928,92.62589928,0,94.78417266,0,0,92.26618705
2020,31401,The Hills District,1 Year olds,97.33333333,97.33333333,97.33333333,97.33333333,0,97.84615385,0,0,97.23076923
2020,31402,North Lakes,1 Year olds,96.18055556,96.18055556,96.04166667,96.25,0,97.29166667,0,0,95.97222222
2020,31403,Strathpine,1 Year olds,96.33911368,96.33911368,96.33911368,96.33911368,0,97.68786127,0,0,96.14643545
2020,31501,Far North,1 Year olds,96,96,96,96.25,0,98.25,0,0,96
2020,31502,Outback - North,1 Year olds,93.32061069,93.32061069,93.32061069,93.51145038,0,97.70992366,0,0,93.32061069
2020,31503,Outback - South,1 Year olds,97.44897959,97.44897959,97.44897959,97.44897959,0,98.46938776,0,0,97.44897959
2020,31601,Buderim,1 Year olds,92.88321168,92.88321168,92.88321168,92.88321168,0,94.16058394,0,0,92.88321168
2020,31602,Caloundra,1 Year olds,94.54545455,94.54545455,94.54545455,94.54545455,0,95.34090909,0,0,94.54545455
2020,31603,Maroochy,1 Year olds,88.23529412,88.23529412,88.23529412,88.06228374,0,91.17647059,0,0,87.88927336
2020,31605,Noosa,1 Year olds,91.12903226,91.12903226,91.12903226,91.12903226,0,92.74193548,0,0,91.12903226
2020,31606,Sunshine Coast Hinterland,1 Year olds,90.6779661,90.50847458,90.50847458,90.50847458,0,91.18644068,0,0,90.33898305
2020,31701,Toowoomba,1 Year olds,94.90986214,94.90986214,94.8038176,94.96288441,0,96.28844115,0,0,94.75079533
2020,31801,Charters Towers - Ayr - Ingham,1 Year olds,95.90792839,95.90792839,95.90792839,96.16368286,0,97.18670077,0,0,95.65217391
2020,31802,Townsville,1 Year olds,95.79301641,95.79301641,95.70887674,95.83508624,0,97.72822886,0,0,95.54059739
2020,31901,Bundaberg,1 Year olds,96.46522235,96.46522235,96.46522235,96.92132269,0,97.71949829,0,0,96.46522235
2020,31902,Burnett,1 Year olds,96.10136452,96.10136452,96.2962963,96.2962963,0,97.07602339,0,0,96.10136452
2020,31903,Gympie - Cooloola,1 Year olds,93.24055666,93.24055666,93.24055666,93.43936382,0,94.63220676,0,0,93.0417495
2020,31904,Hervey Bay,1 Year olds,96.72801636,96.72801636,96.52351738,96.93251534,0,97.75051125,0,0,96.52351738
2020,31905,Maryborough,1 Year olds,93.96325459,93.96325459,93.96325459,93.96325459,0,96.06299213,0,0,93.96325459
2020,NM,Not mapped,1 Year olds,95.12195122,95.12195122,94.30894309,95.12195122,0,95.93495935,0,0,94.30894309
2020,30101,Capalaba,2 Year olds,95.20383693,97.36211031,96.16306954,97.24220624,95.68345324,97.12230216,97.24220624,95.44364508,94.12470024
2020,30102,Cleveland - Stradbroke,2 Year olds,93.75661376,96.08465608,94.4973545,96.08465608,94.17989418,95.55555556,95.87301587,94.28571429,92.6984127
2020,30103,Wynnum - Manly,2 Year olds,94.12381952,97.06190976,94.64847849,97.06190976,94.12381952,96.2224554,96.43231899,94.64847849,93.59916055
2020,30201,Bald Hills - Everton Park,2 Year olds,94.68085106,96.9858156,94.85815603,96.9858156,94.68085106,96.27659574,96.80851064,95.21276596,94.14893617
2020,30202,Chermside,2 Year olds,95.63318777,96.61572052,96.069869,96.61572052,95.63318777,96.1790393,96.72489083,95.74235808,94.97816594
2020,30203,Nundah,2 Year olds,95.30332681,97.45596869,95.30332681,97.65166341,95.89041096,96.67318982,96.47749511,95.89041096,94.71624266
2020,30204,Sandgate,2 Year olds,94.25717853,96.37952559,95.38077403,96.50436954,94.75655431,95.75530587,96.62921348,94.63171036,93.13358302
2020,30301,Carindale,2 Year olds,94.77020602,96.67194929,95.08716323,96.67194929,95.24564184,96.03803487,96.19651347,95.08716323,94.29477021
2020,30302,Holland Park - Yeronga,2 Year olds,96.02484472,97.76397516,96.52173913,97.63975155,96.02484472,97.39130435,97.01863354,95.90062112,95.52795031
2020,30303,Mt Gravatt,2 Year olds,94.60043197,96.4362851,94.92440605,96.32829374,94.70842333,95.57235421,96.11231102,94.81641469,93.412527
2020,30304,Nathan,2 Year olds,95.61752988,97.60956175,96.21513944,97.41035857,95.81673307,96.812749,97.01195219,95.81673307,95.01992032
2020,30305,Rocklea - Acacia Ridge,2 Year olds,94.54926625,97.16981132,95.07337526,97.06498952,94.75890985,96.22641509,96.4360587,95.17819706,93.18658281
2020,30306,Sunnybank,2 Year olds,92.30769231,97.27564103,93.58974359,97.11538462,93.10897436,95.19230769,95.99358974,93.42948718,90.70512821
2020,30401,Centenary,2 Year olds,93.05555556,95.27777778,93.61111111,95.27777778,93.33333333,94.72222222,94.72222222,93.88888889,92.77777778
2020,30402,Kenmore - Brookfield - Moggill,2 Year olds,94.74885845,96.34703196,95.43378995,96.34703196,95.20547945,95.66210046,95.89041096,95.43378995,94.29223744
2020,30403,Sherwood - Indooroopilly,2 Year olds,95.91836735,97.50566893,96.14512472,97.0521542,95.91836735,96.14512472,96.37188209,96.37188209,94.55782313
2020,30404,The Gap - Enoggera,2 Year olds,95.81395349,97.98449612,96.58914729,97.82945736,95.65891473,97.05426357,97.05426357,96.12403101,95.03875969
2020,30501,Brisbane Inner,2 Year olds,94.22310757,96.812749,94.02390438,96.01593625,94.42231076,95.21912351,96.41434263,94.02390438,91.63346614
2020,30502,Brisbane Inner - East,2 Year olds,94.41117764,96.60678643,95.20958084,96.20758483,94.41117764,96.00798403,96.40718563,94.61077844,93.41317365
2020,30503,Brisbane Inner - North,2 Year olds,96.55937847,98.44617092,96.44839068,98.44617092,96.55937847,97.78024417,97.33629301,96.67036626,95.78246393
2020,30504,Brisbane Inner - West,2 Year olds,95.36082474,96.90721649,96.04810997,96.73539519,94.84536082,96.21993127,95.70446735,95.70446735,94.1580756
2020,30601,Cairns - North,2 Year olds,93.55992844,95.88550984,94.09660107,95.70661896,93.55992844,94.6332737,94.81216458,93.9177102,91.94991055
2020,30602,Cairns - South,2 Year olds,93.621545,97.80297661,96.10205528,97.73210489,95.60595322,97.30687456,97.02338767,95.67682495,92.55846917
2020,30603,Innisfail - Cassowary Coast,2 Year olds,92.7765237,96.16252822,93.22799097,96.16252822,93.22799097,95.93679458,95.71106095,93.22799097,92.0993228
2020,30604,Port Douglas - Daintree,2 Year olds,89.18918919,91.89189189,90.99099099,92.79279279,90.09009009,90.99099099,92.79279279,90.09009009,89.18918919
2020,30605,Tablelands (East) - Kuranda,2 Year olds,87.75981524,92.147806,89.37644342,92.147806,88.91454965,91.91685912,91.91685912,88.91454965,87.29792148
2020,30701,Darling Downs (West) - Maranoa,2 Year olds,94.93087558,97.23502304,95.23809524,97.23502304,94.77726575,96.31336406,96.62058372,94.93087558,94.47004608
2020,30702,Darling Downs - East,2 Year olds,94.07540395,95.69120287,94.61400359,95.69120287,94.43447038,95.33213645,95.87073609,94.43447038,93.71633752
2020,30703,Granite Belt,2 Year olds,90.66985646,94.25837321,92.34449761,94.25837321,91.14832536,94.25837321,93.54066986,91.38755981,89.95215311
2020,30801,Central Highlands (Qld),2 Year olds,94.10480349,97.81659389,95.63318777,97.59825328,94.3231441,97.16157205,96.94323144,94.75982533,93.23144105
2020,30803,Rockhampton,2 Year olds,94.94949495,97.77777778,96.02693603,97.91245791,95.69023569,97.17171717,97.23905724,95.62289562,94.27609428
2020,30901,Broadbeach - Burleigh,2 Year olds,91.12676056,92.95774648,91.4084507,92.95774648,90.98591549,92.11267606,92.81690141,91.69014085,89.71830986
2020,30902,Coolangatta,2 Year olds,87.9875195,89.5475819,87.9875195,89.39157566,87.51950078,89.07956318,89.39157566,87.83151326,87.05148206
2020,30903,Gold Coast - North,2 Year olds,92.30769231,95.76138148,93.72056515,95.6043956,92.62166405,94.81946625,94.97645212,92.93563579,91.20879121
2020,30904,Gold Coast Hinterland,2 Year olds,82.25806452,85.48387097,83.33333333,85.48387097,82.25806452,84.94623656,86.02150538,82.25806452,81.72043011
2020,30905,Mudgeeraba - Tallebudgera,2 Year olds,94.45843829,96.72544081,95.21410579,96.72544081,94.45843829,95.71788413,95.9697733,94.71032746,94.45843829
2020,30906,Nerang,2 Year olds,91.68674699,94.93975904,92.89156627,95.06024096,92.40963855,94.3373494,93.97590361,92.65060241,91.20481928
2020,30907,Ormeau - Oxenford,2 Year olds,93.05135952,95.55459646,94.13034096,95.5114372,93.22399655,94.86404834,94.99352611,93.69874838,92.44712991
2020,30908,Robina,2 Year olds,93.59430605,95.37366548,94.30604982,95.37366548,93.77224199,94.66192171,94.83985765,94.12811388,92.70462633
2020,30909,Southport,2 Year olds,91.92439863,95.53264605,92.95532646,95.01718213,91.92439863,93.29896907,94.1580756,91.92439863,89.86254296
2020,30910,Surfers Paradise,2 Year olds,90.33333333,94,92,94,91.33333333,93.66666667,94.33333333,91.33333333,89.33333333
2020,31001,Forest Lake - Oxley,2 Year olds,94.02129402,97.62489762,95.24979525,97.2972973,94.75839476,96.15069615,96.47829648,94.51269451,93.03849304
2020,31002,Ipswich Hinterland,2 Year olds,93.34319527,95.56213018,93.93491124,95.56213018,93.34319527,95.1183432,95.41420118,93.19526627,92.6035503
2020,31003,Ipswich Inner,2 Year olds,95.35585042,97.58745476,96.13992762,97.52714113,95.59710495,97.10494572,97.58745476,95.59710495,94.51145959
2020,31004,Springfield - Redbank,2 Year olds,94.08919936,96.82966147,95.27135948,96.82966147,94.46534121,95.96990865,96.23858141,94.68027942,93.39065019
2020,31101,Beaudesert,2 Year olds,94.70198675,96.68874172,94.70198675,96.68874172,94.0397351,95.36423841,95.36423841,94.0397351,92.05298013
2020,31102,Beenleigh,2 Year olds,91.94729136,95.75402635,93.11859444,95.75402635,92.82576867,95.16837482,95.60761347,93.11859444,91.36163982
2020,31103,Browns Plains,2 Year olds,91.86885246,95.27868852,93.37704918,95.21311475,92.72131148,93.83606557,93.70491803,93.18032787,90.36065574
2020,31104,Jimboomba,2 Year olds,94.37428243,95.98163031,94.71871412,95.98163031,94.83352468,95.52238806,95.86681975,94.83352468,93.80022962
2020,31105,Loganlea - Carbrook,2 Year olds,92.59681093,95.89977221,94.4191344,96.01366743,92.93849658,94.30523918,94.64692483,93.28018223,91.57175399
2020,31106,Springwood - Kingston,2 Year olds,91.68684423,96.20661824,93.13962873,95.80306699,92.49394673,94.99596449,95.56093624,92.73607748,90.63761098
2020,31201,Bowen Basin - North,2 Year olds,95.67099567,97.83549784,96.1038961,97.83549784,95.45454545,96.96969697,97.61904762,95.23809524,94.58874459
2020,31202,Mackay,2 Year olds,95.55412371,97.4871134,96.13402062,97.35824742,96.32731959,97.22938144,97.42268041,96.06958763,94.78092784
2020,31203,Whitsunday,2 Year olds,97.96747967,99.18699187,98.7804878,99.18699187,98.37398374,99.18699187,99.59349593,97.96747967,97.15447154
2020,31301,Bribie - Beachmere,2 Year olds,90.90909091,93.18181818,91.36363636,93.18181818,90.90909091,91.81818182,94.09090909,90.90909091,89.54545455
2020,31302,Caboolture,2 Year olds,93.29501916,95.88122605,94.54022989,96.07279693,94.06130268,95.01915709,95.21072797,94.25287356,92.62452107
2020,31303,Caboolture Hinterland,2 Year olds,95.55555556,97.03703704,97.03703704,97.03703704,96.2962963,96.2962963,97.03703704,96.2962963,95.55555556
2020,31304,Narangba - Burpengary,2 Year olds,94.87179487,96.62004662,95.68764569,96.5034965,94.98834499,95.68764569,96.03729604,95.1048951,93.93939394
2020,31305,Redcliffe,2 Year olds,95.04587156,97.79816514,95.96330275,97.79816514,95.59633028,96.88073394,97.06422018,95.41284404,93.94495413
2020,31401,The Hills District,2 Year olds,96.27815867,97.1596474,96.66993144,97.2575906,96.57198825,96.66993144,97.2575906,96.37610186,95.59255632
2020,31402,North Lakes,2 Year olds,94.56366237,97.4248927,95.92274678,97.35336195,95.27896996,96.42346209,96.85264664,95.42203147,94.3490701
2020,31403,Strathpine,2 Year olds,96.6469428,97.83037475,96.6469428,97.83037475,96.44970414,96.84418146,97.23865878,96.44970414,95.85798817
2020,31501,Far North,2 Year olds,93.3908046,96.55172414,94.25287356,96.55172414,93.67816092,95.97701149,95.68965517,93.3908046,91.37931034
2020,31502,Outback - North,2 Year olds,90.57692308,97.69230769,94.42307692,97.69230769,93.84615385,97.11538462,97.88461538,93.65384615,89.23076923
2020,31503,Outback - South,2 Year olds,96.92307692,97.43589744,97.43589744,97.43589744,97.43589744,97.43589744,97.94871795,96.92307692,95.8974359
2020,31601,Buderim,2 Year olds,90.14084507,92.78169014,91.37323944,92.95774648,90.14084507,91.72535211,92.6056338,90.14084507,89.61267606
2020,31602,Caloundra,2 Year olds,91.51450054,94.30719656,92.80343716,94.30719656,92.15896885,93.44790548,94.41460795,91.83673469,90.97744361
2020,31603,Maroochy,2 Year olds,88.29787234,92.37588652,90.42553191,92.37588652,89.71631206,91.13475177,91.66666667,89.71631206,86.5248227
2020,31605,Noosa,2 Year olds,86.44501279,89.5140665,87.46803069,89.5140665,86.70076726,88.23529412,88.74680307,87.21227621,85.16624041
2020,31606,Sunshine Coast Hinterland,2 Year olds,87.59124088,89.7810219,87.95620438,89.7810219,87.95620438,87.59124088,89.05109489,87.95620438,86.49635036
2020,31701,Toowoomba,2 Year olds,94.37901499,97.00214133,95.50321199,96.89507495,95.18201285,95.50321199,96.78800857,95.55674518,93.52248394
2020,31801,Charters Towers - Ayr - Ingham,2 Year olds,94.18886199,97.33656174,95.64164649,97.33656174,95.15738499,96.85230024,97.33656174,95.15738499,94.18886199
2020,31802,Townsville,2 Year olds,96.18167203,98.23151125,96.94533762,98.1511254,96.82475884,97.42765273,97.95016077,96.94533762,95.45819936
2020,31901,Bundaberg,2 Year olds,95.12195122,96.78492239,95.78713969,96.89578714,95.5654102,96.67405765,97.22838137,95.5654102,94.67849224
2020,31902,Burnett,2 Year olds,92.68292683,95.93495935,94.30894309,96.13821138,93.49593496,95.32520325,95.12195122,93.49593496,91.46341463
2020,31903,Gympie - Cooloola,2 Year olds,89.29961089,92.41245136,90.85603113,92.41245136,90.27237354,92.60700389,92.21789883,90.27237354,89.10505837
2020,31904,Hervey Bay,2 Year olds,92.45283019,95.66037736,94.1509434,95.66037736,93.39622642,94.33962264,94.1509434,93.20754717,91.32075472
2020,31905,Maryborough,2 Year olds,94.5,98.5,96,98.5,95.25,97.25,98.25,95.25,94.5
2020,NM,Not mapped,2 Year olds,92,93.33333333,92.66666667,93.33333333,92,92.66666667,93.33333333,92,91.33333333
2020,30101,Capalaba,5 Year olds,95.97388466,95.97388466,0,0,0,0,0,0,95.7562568
2020,30102,Cleveland - Stradbroke,5 Year olds,96.47404505,95.98432909,0,0,0,0,0,0,95.98432909
2020,30103,Wynnum - Manly,5 Year olds,94.61756374,93.9565628,0,0,0,0,0,0,93.9565628
2020,30201,Bald Hills - Everton Park,5 Year olds,96.36048527,96.70710572,0,0,0,0,0,0,96.01386482
2020,30202,Chermside,5 Year olds,97.83599089,97.49430524,0,0,0,0,0,0,97.49430524
2020,30203,Nundah,5 Year olds,94.64285714,93.65079365,0,0,0,0,0,0,93.45238095
2020,30204,Sandgate,5 Year olds,96.18805591,95.8068615,0,0,0,0,0,0,95.55273189
2020,30301,Carindale,5 Year olds,94.94535519,94.53551913,0,0,0,0,0,0,94.12568306
2020,30302,Holland Park - Yeronga,5 Year olds,95.29262087,94.52926209,0,0,0,0,0,0,94.40203562
2020,30303,Mt Gravatt,5 Year olds,96.8159204,96.21890547,0,0,0,0,0,0,96.21890547
2020,30304,Nathan,5 Year olds,96.65354331,95.66929134,0,0,0,0,0,0,95.66929134
2020,30305,Rocklea - Acacia Ridge,5 Year olds,96.42857143,96.24542125,0,0,0,0,0,0,96.06227106
2020,30306,Sunnybank,5 Year olds,94.46640316,93.80764163,0,0,0,0,0,0,93.54413702
2020,30401,Centenary,5 Year olds,95.86956522,95.2173913,0,0,0,0,0,0,95
2020,30402,Kenmore - Brookfield - Moggill,5 Year olds,95.37190083,94.04958678,0,0,0,0,0,0,93.88429752
2020,30403,Sherwood - Indooroopilly,5 Year olds,97.18309859,96.7806841,0,0,0,0,0,0,96.37826962
2020,30404,The Gap - Enoggera,5 Year olds,97.73030708,97.19626168,0,0,0,0,0,0,97.19626168
2020,30501,Brisbane Inner,5 Year olds,90.94736842,90.31578947,0,0,0,0,0,0,89.68421053
2020,30502,Brisbane Inner - East,5 Year olds,96.09929078,95.92198582,0,0,0,0,0,0,95.21276596
2020,30503,Brisbane Inner - North,5 Year olds,95.5967555,95.24913094,0,0,0,0,0,0,94.78563152
